party_hp,party_extras,frac_party_hp,frac_party_extras,num_party_down,frac_party_down,success,enemies_hp,num_enemies_down,num_enemies,frac_enemies_down,CRs,totalXP,num_rounds,num_turns
7,0,0.16666666666666666,0.0,2.0,0.4,1,-2.0,3,3,1.0,1/4_1/2_1/4,400.0,5,29
27,4,0.6428571428571429,0.8,0.0,0.0,1,-6.0,3,3,1.0,1_0_0,440.0,3,17
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,8.0,3,4,0.75,1/8_0_1_0,490.0,5,34
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,64.0,1,5,0.2,1/2_0_1/8_1/2_0,490.0,4,34
8,0,0.19047619047619047,0.0,1.0,0.2,1,-2.5,5,5,1.0,1/8_1/4_0_1/2_0,390.0,5,39
11,0,0.2619047619047619,0.0,0.0,0.0,1,-5.5,4,4,1.0,0_1/2_1/4_1/4,420.0,6,40
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,23.0,0,1,0.0,2,450.0,3,13
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,113.5,0,5,0.0,1/4_1/8_1/4_0_1/2,470.0,4,30
-1,0,-0.023809523809523808,0.0,5.0,1.0,0,40.0,2,4,0.5,1/2_1/4_1/8_1/4,450.0,4,28
29,4,0.6904761904761905,0.8,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,16
-1,1,-0.023809523809523808,0.2,2.0,0.4,0,43.0,2,5,0.4,1/8_1/2_1/4_1/8_0,420.0,5,40
16,1,0.38095238095238093,0.2,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,16
0,1,0.0,0.2,3.0,0.6,0,124.0,0,6,0.0,1/8_1/8_1/4_1/4_0_1/4,420.0,3,27
-1,1,-0.023809523809523808,0.2,3.0,0.6,0,95.5,0,6,0.0,0_1/8_1/4_1/8_0_1/2,440.0,4,32
17,2,0.40476190476190477,0.4,0.0,0.0,1,-2.5,3,3,1.0,1_0_1/8,470.0,3,21
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,110.0,0,6,0.0,0_1/8_1/2_1/4_1/4_0,490.0,4,39
-6,0,-0.14285714285714285,0.0,2.0,0.4,0,22.0,2,4,0.5,1/2_0_1/2_0,440.0,5,36
-1,0,-0.023809523809523808,0.0,2.0,0.4,0,64.0,1,5,0.2,1/2_0_1/2_0_1/8,490.0,4,33
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,54.0,1,2,0.5,1_1/2,450.0,4,22
-3,2,-0.07142857142857142,0.4,3.0,0.6,0,92.0,0,5,0.0,0_1/2_0_1/2_1/8,490.0,3,27
9,0,0.21428571428571427,0.0,1.0,0.2,1,-2.5,5,5,1.0,1/8_1/2_1/4_0_0,390.0,5,36
-3,0,-0.07142857142857142,0.0,5.0,1.0,0,40.0,2,5,0.4,1/4_1/2_0_0_1/4,440.0,4,31
16,0,0.38095238095238093,0.0,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,14
-2,1,-0.047619047619047616,0.2,2.0,0.4,0,64.0,1,5,0.2,1/2_1/8_1/2_0_0,490.0,3,30
16,1,0.38095238095238093,0.2,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,14
-1,1,-0.023809523809523808,0.2,1.0,0.2,0,68.0,1,2,0.5,1_1/2,450.0,4,24
16,0,0.38095238095238093,0.0,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,17
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,23.0,0,1,0.0,2,450.0,3,14
0,3,0.0,0.6,3.0,0.6,0,99.0,0,5,0.0,1/8_1/2_1/2_0_0,490.0,3,22
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,53.5,2,6,0.3333333333333333,1/4_1/2_1/8_0_1/8_0,440.0,4,37
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,89.0,0,5,0.0,1/4_1/2_0_1/4_0,440.0,4,30
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,54.0,1,2,0.5,1_1/2,450.0,4,23
0,0,0.0,0.0,3.0,0.6,0,57.0,2,6,0.3333333333333333,0_1/8_1/8_1/2_1/4_1/8,470.0,4,37
-7,1,-0.16666666666666666,0.2,3.0,0.6,0,113.5,0,5,0.0,1/4_1/4_1/2_1/8_0,470.0,3,24
-1,0,-0.023809523809523808,0.0,5.0,1.0,0,43.0,2,8,0.25,1/8_1/8_0_1/4_0_0_1/4_0,475.0,4,35
12,0,0.2857142857142857,0.0,0.0,0.0,1,-2.5,3,3,1.0,0_1/2_1/2,420.0,5,32
16,2,0.38095238095238093,0.4,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,15
9,2,0.21428571428571427,0.4,0.0,0.0,1,-5.5,2,2,1.0,1_1/4,375.0,5,27
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,33.0,1,2,0.5,1_1/2,450.0,4,25
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,99.0,0,5,0.0,1/8_1/2_1/2_0_0,490.0,3,26
12,0,0.2857142857142857,0.0,0.0,0.0,1,-2.5,3,6,0.5,1/2_1/4_0_0_0_0,380.0,3,29
-1,1,-0.023809523809523808,0.2,1.0,0.2,0,40.0,1,2,0.5,1_1/2,450.0,5,28
4,0,0.09523809523809523,0.0,1.0,0.2,1,-6.0,5,5,1.0,1/8_1/2_0_1/4_1/8,420.0,6,46
0,2,0.0,0.4,4.0,0.8,0,57.0,1,6,0.16666666666666666,0_1/2_1/4_0_0_1/8,410.0,4,30
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,14
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,16
0,0,0.0,0.0,4.0,0.8,0,78.0,0,6,0.0,1/2_0_0_1/8_1/4_0,410.0,3,26
17,2,0.40476190476190477,0.4,0.0,0.0,1,-2.5,3,3,1.0,1_1/8_0,470.0,4,27
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,2.0,0,1,0.0,2,450.0,3,17
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,46.5,1,5,0.2,0_1/8_0_1/4_1/2,390.0,5,39
26,3,0.6190476190476191,0.6,0.0,0.0,1,-6.0,3,3,1.0,1_0_0,440.0,3,15
5,0,0.11904761904761904,0.0,1.0,0.2,1,-2.5,4,5,0.8,1/2_0_1/8_1/4_0,390.0,5,40
-2,1,-0.047619047619047616,0.2,2.0,0.4,0,71.0,1,5,0.2,1/8_0_1/2_1/2_0,490.0,3,30
13,1,0.30952380952380953,0.2,0.0,0.0,1,-6.0,4,4,1.0,1_1/8_0_0,490.0,4,31
17,2,0.40476190476190477,0.4,0.0,0.0,1,-2.5,3,3,1.0,0_1/8_1,470.0,4,23
-11,3,-0.2619047619047619,0.6,2.0,0.4,0,96.0,0,2,0.0,1_1/2,450.0,3,14
-3,0,-0.07142857142857142,0.0,4.0,0.8,0,71.0,1,5,0.2,0_1/2_1/8_0_1/2,490.0,4,28
6,0,0.14285714285714285,0.0,2.0,0.4,1,-2.5,5,5,1.0,1/8_1/2_1/8_1/8_1/4,450.0,6,45
23,4,0.5476190476190477,0.8,0.0,0.0,1,-2.5,4,4,1.0,1_0_0_0,460.0,3,21
4,0,0.09523809523809523,0.0,2.0,0.4,1,-2.0,4,4,1.0,1/4_1/8_1/2_1/4,450.0,6,38
-2,0,-0.047619047619047616,0.0,1.0,0.2,0,2.0,0,1,0.0,2,450.0,3,17
17,2,0.40476190476190477,0.4,0.0,0.0,1,-2.5,3,3,1.0,1_0_1/8,470.0,4,23
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,85.0,0,5,0.0,1/2_0_0_1/2_1/8,490.0,4,28
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,9.0,0,1,0.0,2,450.0,3,15
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,71.0,1,6,0.16666666666666666,1/2_1/4_1/8_0_1/8_1/8,470.0,4,38
9,2,0.21428571428571427,0.4,0.0,0.0,1,-12.5,2,2,1.0,1/4_1,375.0,4,25
-2,0,-0.047619047619047616,0.0,1.0,0.2,0,68.0,1,4,0.25,1/2_1/8_1/4_1/4,450.0,4,32
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,40.0,2,4,0.5,1/8_1/4_1/2_1/4,450.0,5,40
9,0,0.21428571428571427,0.0,1.0,0.2,1,-6.0,6,6,1.0,1/8_0_1/4_1/2_0_0,410.0,5,36
-3,0,-0.07142857142857142,0.0,2.0,0.4,0,71.0,1,5,0.2,1/8_1/2_0_1/2_0,490.0,3,26
-3,0,-0.07142857142857142,0.0,5.0,1.0,0,29.0,4,7,0.5714285714285714,1/8_1/4_1/8_1/8_1/4_0_0,487.5,5,49
1,0,0.023809523809523808,0.0,4.0,0.8,1,-2.5,4,4,1.0,1/8_1/4_1/8_1/2,400.0,6,35
0,0,0.0,0.0,4.0,0.8,0,43.0,3,6,0.5,1/2_1/4_1/8_1/8_1/8_0,470.0,4,39
22,0,0.5238095238095238,0.0,0.0,0.0,1,-2.5,3,3,1.0,0_1_1/8,470.0,4,23
-3,0,-0.07142857142857142,0.0,3.0,0.6,0,64.0,1,5,0.2,0_1/2_1/8_1/2_0,490.0,3,30
-2,0,-0.047619047619047616,0.0,2.0,0.4,0,57.0,1,5,0.2,0_1/2_0_1/8_1/2,490.0,4,31
17,2,0.40476190476190477,0.4,0.0,0.0,1,-2.5,3,3,1.0,1/8_1_0,470.0,4,25
0,0,0.0,0.0,4.0,0.8,0,60.5,2,6,0.3333333333333333,1/4_0_1/8_1/8_1/2_0,440.0,4,35
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,9.0,0,1,0.0,2,450.0,3,16
16,1,0.38095238095238093,0.2,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,16
7,0,0.16666666666666666,0.0,0.0,0.0,1,-2.0,3,3,1.0,1/2_1/4_1/4,400.0,6,40
6,0,0.14285714285714285,0.0,0.0,0.0,1,-5.5,2,2,1.0,1_1/4,375.0,5,28
12,3,0.2857142857142857,0.6,0.0,0.0,1,-5.5,2,2,1.0,1/4_1,375.0,5,26
-1,0,-0.023809523809523808,0.0,2.0,0.4,0,11.5,3,4,0.75,1/4_1/8_1/2_1/8,400.0,6,42
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,23.0,0,1,0.0,2,450.0,3,14
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,46.5,2,6,0.3333333333333333,1/2_1/4_0_1/8_1/8_0,440.0,5,43
-2,0,-0.047619047619047616,0.0,2.0,0.4,0,50.0,2,5,0.4,1/2_1/4_1/8_0_1/8,420.0,5,41
17,1,0.40476190476190477,0.2,0.0,0.0,1,-2.5,7,7,1.0,1/8_1/4_1/8_0_1/4_0_0,450.0,5,42
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,37.0,0,1,0.0,2,450.0,3,14
0,0,0.0,0.0,3.0,0.6,0,103.0,0,6,0.0,1/4_1/8_1/4_0_1/2_0,490.0,3,30
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,2.0,0,1,0.0,2,450.0,4,20
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,50.5,2,6,0.3333333333333333,1/4_1/4_0_1/2_0_0,460.0,4,38
15,1,0.35714285714285715,0.2,0.0,0.0,1,-12.5,2,2,1.0,1_1/4,375.0,4,26
5,0,0.11904761904761904,0.0,1.0,0.2,1,-2.5,5,5,1.0,0_1/8_0_1/2_1/4,390.0,5,43
26,4,0.6190476190476191,0.8,0.0,0.0,1,-6.0,3,3,1.0,0_1_0,440.0,3,17
27,2,0.6428571428571429,0.4,0.0,0.0,1,-2.5,3,3,1.0,1/8_0_1,470.0,3,15
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,1.0,4,5,0.8,1/4_1/2_1/8_0_1/8,420.0,6,45
-6,0,-0.14285714285714285,0.0,1.0,0.2,0,33.0,1,2,0.5,1_1/2,450.0,4,22
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,44.0,0,1,0.0,2,450.0,3,12
6,1,0.14285714285714285,0.2,0.0,0.0,1,-5.5,2,2,1.0,1/4_1,375.0,5,31
17,3,0.40476190476190477,0.6,0.0,0.0,1,-2.5,3,3,1.0,1_1/8_0,470.0,4,24
16,3,0.38095238095238093,0.6,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,17
5,0,0.11904761904761904,0.0,1.0,0.2,1,-2.0,4,4,1.0,1/2_1/8_1/4_1/4,450.0,5,36
10,0,0.23809523809523808,0.0,0.0,0.0,1,-6.0,4,4,1.0,0_1_1/8_0,490.0,4,32
-2,0,-0.047619047619047616,0.0,5.0,1.0,0,29.0,2,6,0.3333333333333333,0_1/4_0_0_1/8_1/2,410.0,3,29
7,0,0.16666666666666666,0.0,1.0,0.2,1,-6.0,7,7,1.0,1/4_1/8_0_1/4_1/8_1/8_0,487.5,6,51
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,71.0,1,5,0.2,1/2_1/2_0_0_1/8,490.0,4,30
0,3,0.0,0.6,4.0,0.8,0,127.5,0,5,0.0,1/2_0_1/4_1/4_1/8,470.0,3,21
-2,0,-0.047619047619047616,0.0,2.0,0.4,0,67.5,0,5,0.0,1/4_1/2_0_0_1/8,390.0,4,33
-2,1,-0.047619047619047616,0.2,2.0,0.4,0,85.0,0,5,0.0,1/2_1/2_1/8_0_0,490.0,4,30
-1,0,-0.023809523809523808,0.0,5.0,1.0,0,22.0,4,7,0.5714285714285714,1/8_1/4_1/4_1/8_1/8_0_0,487.5,5,47
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,110.5,0,6,0.0,0_1/4_1/4_1/4_1/4_1/8,470.0,4,39
-3,0,-0.07142857142857142,0.0,3.0,0.6,0,85.5,0,5,0.0,0_1/8_1/4_1/2_1/4,470.0,3,28
-3,2,-0.07142857142857142,0.4,3.0,0.6,0,43.0,1,4,0.25,0_1/2_1/2_0,440.0,4,30
-1,0,-0.023809523809523808,0.0,2.0,0.4,0,18.5,3,5,0.6,1/4_1/2_1/8_0_0,390.0,5,41
15,3,0.35714285714285715,0.6,0.0,0.0,1,-5.5,2,2,1.0,1_1/4,375.0,4,22
-6,0,-0.14285714285714285,0.0,2.0,0.4,0,5.0,1,2,0.5,1/2_1,450.0,5,29
13,1,0.30952380952380953,0.2,0.0,0.0,1,-6.0,4,4,1.0,1_0_0_1/8,490.0,4,27
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,30.0,0,1,0.0,2,450.0,3,14
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,92.5,1,6,0.16666666666666666,1/4_1/4_1/8_1/8_1/4_1/8,450.0,4,38
17,0,0.40476190476190477,0.0,0.0,0.0,1,-3.0,7,7,1.0,0_1/8_1/8_0_1/2_0_0,475.0,3,28
-3,2,-0.07142857142857142,0.4,3.0,0.6,0,85.5,0,4,0.0,1/2_1/4_0_1/4,420.0,4,30
10,0,0.23809523809523808,0.0,0.0,0.0,1,-12.5,4,4,1.0,0_1/4_1/2_1/4,420.0,6,39
-3,2,-0.07142857142857142,0.4,3.0,0.6,0,67.5,1,4,0.25,1/8_1/2_1/2_0,470.0,4,30
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,16
7,1,0.16666666666666666,0.2,0.0,0.0,1,-2.5,3,3,1.0,1_1/8_0,470.0,4,26
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,17
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,54.0,2,6,0.3333333333333333,1/4_1/8_1/4_1/4_1/8_0,420.0,5,47
-2,0,-0.047619047619047616,0.0,2.0,0.4,0,67.5,1,6,0.16666666666666666,1/8_0_1/2_1/8_0_1/4,440.0,4,38
-6,0,-0.14285714285714285,0.0,2.0,0.4,0,19.0,1,2,0.5,1_1/2,450.0,4,24
15,0,0.35714285714285715,0.0,0.0,0.0,1,-9.5,5,5,1.0,0_1/4_1/2_0_1/8,390.0,5,38
-2,0,-0.047619047619047616,0.0,2.0,0.4,0,78.5,0,6,0.0,1/4_0_1/4_0_1/4_1/8,390.0,4,39
9,0,0.21428571428571427,0.0,1.0,0.2,1,-5.5,4,4,1.0,1/4_1/4_1/2_0,420.0,5,35
-1,0,-0.023809523809523808,0.0,2.0,0.4,0,64.0,1,5,0.2,1/2_1/2_0_1/8_0,490.0,4,34
-1,0,-0.023809523809523808,0.0,2.0,0.4,0,57.5,1,4,0.25,0_1/2_1/4_1/4,420.0,5,36
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,64.5,1,5,0.2,1/4_1/8_1/4_1/4_1/8,400.0,5,42
17,1,0.40476190476190477,0.2,0.0,0.0,1,-2.5,3,3,1.0,0_1/8_1,470.0,4,26
-4,3,-0.09523809523809523,0.6,1.0,0.2,0,22.5,1,2,0.5,1_1/4,375.0,4,23
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,54.0,1,2,0.5,1/2_1,450.0,4,23
17,2,0.40476190476190477,0.4,0.0,0.0,1,-6.0,4,4,1.0,1_0_1/8_0,490.0,4,29
-6,2,-0.14285714285714285,0.4,1.0,0.2,0,96.0,0,2,0.0,1_1/2,450.0,3,15
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,53.5,2,6,0.3333333333333333,1/8_1/2_1/8_0_1/4_0,440.0,4,38
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,54.0,2,6,0.3333333333333333,1/2_1/4_0_0_1/8_1/4,490.0,5,46
7,0,0.16666666666666666,0.0,1.0,0.2,1,-2.5,3,3,1.0,1_1/8_0,470.0,4,22
-1,0,-0.023809523809523808,0.0,5.0,1.0,0,35.5,4,9,0.4444444444444444,0_1/4_0_0_1/8_1/8_1/8_1/8_0,475.0,4,45
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,30.0,0,1,0.0,2,450.0,3,14
15,2,0.35714285714285715,0.4,0.0,0.0,1,-5.5,2,2,1.0,1/4_1,375.0,4,24
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,44.0,0,1,0.0,2,450.0,3,12
-3,0,-0.07142857142857142,0.0,4.0,0.8,0,103.5,0,6,0.0,1/4_1/4_1/4_0_1/8_1/4,470.0,3,32
-3,0,-0.07142857142857142,0.0,2.0,0.4,0,50.0,1,3,0.3333333333333333,1/2_1/2_1/8,450.0,5,32
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,78.5,0,6,0.0,1/4_0_1/4_1/4_0_1/8,390.0,4,38
15,0,0.35714285714285715,0.0,0.0,0.0,1,-2.5,5,5,1.0,1/2_0_1/4_1/8_0,390.0,4,31
22,3,0.5238095238095238,0.6,0.0,0.0,1,-2.5,3,3,1.0,0_1_1/8,470.0,4,23
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,30.0,0,1,0.0,2,450.0,3,14
13,1,0.30952380952380953,0.2,0.0,0.0,1,-2.5,5,5,1.0,1/2_0_0_0_1/2,460.0,4,34
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,57.0,1,6,0.16666666666666666,1/2_1/2_0_0_0_0,480.0,4,37
-7,2,-0.16666666666666666,0.4,1.0,0.2,0,23.0,0,1,0.0,2,450.0,2,11
13,2,0.30952380952380953,0.4,0.0,0.0,1,-6.0,4,4,1.0,1/8_1_0_0,490.0,4,32
-2,0,-0.047619047619047616,0.0,1.0,0.2,0,1.5,1,2,0.5,1/4_1,375.0,5,29
12,1,0.2857142857142857,0.2,0.0,0.0,1,-6.5,6,6,1.0,1/8_0_1/2_1/8_1/8_1/8,420.0,6,50
5,1,0.11904761904761904,0.2,0.0,0.0,1,-6.0,4,4,1.0,1/8_0_1_0,490.0,4,27
20,2,0.47619047619047616,0.4,0.0,0.0,1,-6.0,4,4,1.0,1_1/8_0_0,490.0,4,25
12,0,0.2857142857142857,0.0,0.0,0.0,1,-6.0,3,3,1.0,1/2_1/2_1/8,450.0,5,33
0,2,0.0,0.4,4.0,0.8,0,92.5,0,6,0.0,0_1/2_1/4_0_0_1/4,460.0,3,28
16,1,0.38095238095238093,0.2,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,4,20
-2,0,-0.047619047619047616,0.0,2.0,0.4,0,75.0,1,5,0.2,0_0_1/4_1/2_1/4,440.0,4,30
17,1,0.40476190476190477,0.2,0.0,0.0,1,-6.5,6,6,1.0,1/8_1/8_1/8_1/8_0_1/2,420.0,5,43
17,1,0.40476190476190477,0.2,0.0,0.0,1,-9.5,3,3,1.0,1/2_1/2_0,420.0,4,23
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,16
7,0,0.16666666666666666,0.0,0.0,0.0,1,-2.5,3,3,1.0,1_0_1/8,470.0,4,27
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,2.0,0,1,0.0,2,450.0,3,17
-10,1,-0.23809523809523808,0.2,1.0,0.2,0,54.0,1,2,0.5,1_1/2,450.0,4,24
-1,1,-0.023809523809523808,0.2,1.0,0.2,0,46.5,2,6,0.3333333333333333,1/4_0_1/8_0_1/2_1/8,440.0,4,40
6,0,0.14285714285714285,0.0,1.0,0.2,1,-2.5,4,4,1.0,1/8_1/2_1/2_0,470.0,5,39
29,2,0.6904761904761905,0.4,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,15
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,9.0,0,1,0.0,2,450.0,3,17
12,3,0.2857142857142857,0.6,0.0,0.0,1,-5.5,2,2,1.0,1_1/4,375.0,5,26
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,85.5,0,5,0.0,1/4_1/8_1/4_1/4_1/8,400.0,4,35
17,0,0.40476190476190477,0.0,0.0,0.0,1,-6.5,7,7,1.0,1/8_0_1/8_1/4_1/8_0_1/8,425.0,4,39
16,2,0.38095238095238093,0.4,0.0,0.0,1,-2.0,2,2,1.0,1/2_1,450.0,5,26
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,9.0,0,1,0.0,2,450.0,3,15
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,43.0,2,7,0.2857142857142857,1/4_0_0_0_1/8_0_1/4,412.5,5,51
-3,0,-0.07142857142857142,0.0,2.0,0.4,0,92.5,0,5,0.0,1/4_1/2_1/8_0_1/4,470.0,4,30
-7,4,-0.16666666666666666,0.8,1.0,0.2,0,51.0,0,1,0.0,2,450.0,2,10
20,3,0.47619047619047616,0.6,0.0,0.0,1,-6.0,3,3,1.0,0_1_0,440.0,4,24
16,1,0.38095238095238093,0.2,0.0,0.0,1,-12.0,1,1,1.0,2,450.0,3,17
3,0,0.07142857142857142,0.0,1.0,0.2,1,-2.0,2,2,1.0,1/2_1,450.0,5,30
17,2,0.40476190476190477,0.4,0.0,0.0,1,-2.5,3,3,1.0,1/8_1_0,470.0,4,23
12,1,0.2857142857142857,0.2,0.0,0.0,1,-6.0,3,3,1.0,1/2_1/8_1/2,450.0,5,32
22,2,0.5238095238095238,0.4,0.0,0.0,1,-2.5,3,3,1.0,1/8_1_0,470.0,4,22
-2,1,-0.047619047619047616,0.2,2.0,0.4,0,135.0,0,5,0.0,1/4_1/4_1/8_1/4_1/4,450.0,3,27
0,0,0.0,0.0,3.0,0.6,0,50.5,2,6,0.3333333333333333,1/4_1/4_0_1/4_0_1/8,390.0,4,36
-1,3,-0.023809523809523808,0.6,5.0,1.0,0,103.0,0,5,0.0,1/2_1/4_0_0_1/4,440.0,3,19
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,15
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,9.0,0,1,0.0,2,450.0,3,16
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,61.0,1,4,0.25,1/8_1/4_1/2_1/4,450.0,5,38
17,0,0.40476190476190477,0.0,0.0,0.0,1,-3.0,7,7,1.0,1/8_1/8_0_0_1/4_1/8_0,387.5,4,39
16,1,0.38095238095238093,0.2,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,16
-3,0,-0.07142857142857142,0.0,4.0,0.8,0,78.0,0,5,0.0,1/2_1/2_1/8_0_0,490.0,3,27
-2,3,-0.047619047619047616,0.6,5.0,1.0,0,138.5,0,6,0.0,1/4_1/4_1/8_1/4_1/4_0,470.0,3,27
7,0,0.16666666666666666,0.0,0.0,0.0,1,-2.5,3,3,1.0,1/2_1/2_0,420.0,5,35
12,0,0.2857142857142857,0.0,1.0,0.2,1,-13.0,5,5,1.0,0_1/4_1/2_1/8_1/8,420.0,5,39
7,0,0.16666666666666666,0.0,0.0,0.0,1,-2.5,4,4,1.0,1/2_1/8_1/4_1/8,400.0,6,41
0,2,0.0,0.4,4.0,0.8,0,106.5,0,6,0.0,1/4_1/4_0_0_1/4_1/8,390.0,3,29
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,12.0,1,2,0.5,1/2_1,450.0,5,27
12,0,0.2857142857142857,0.0,0.0,0.0,1,-9.0,2,2,1.0,1_1/2,450.0,5,27
23,1,0.5476190476190477,0.2,0.0,0.0,1,-5.5,2,2,1.0,1/4_1,375.0,3,18
17,1,0.40476190476190477,0.2,0.0,0.0,1,-2.5,3,3,1.0,0_1_1/8,470.0,3,19
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,113.5,0,5,0.0,1/2_1/4_1/8_1/4_0,470.0,4,29
-1,0,-0.023809523809523808,0.0,2.0,0.4,0,46.5,2,5,0.4,1/8_1/2_1/8_1/8_1/4,450.0,5,42
-20,1,-0.47619047619047616,0.2,1.0,0.2,0,9.0,0,1,0.0,2,450.0,3,15
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,2.0,0,1,0.0,2,450.0,3,18
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,89.5,1,6,0.16666666666666666,1/8_1/4_1/4_0_1/4_1/4,470.0,4,38
7,2,0.16666666666666666,0.4,0.0,0.0,1,-2.0,3,3,1.0,1/4_1/2_1/4,400.0,5,34
22,1,0.5238095238095238,0.2,0.0,0.0,1,-2.5,3,3,1.0,1/8_0_1,470.0,4,22
12,0,0.2857142857142857,0.0,0.0,0.0,1,-2.0,3,3,1.0,1/2_1/4_1/4,400.0,5,34
13,1,0.30952380952380953,0.2,0.0,0.0,1,-13.0,4,4,1.0,1_0_1/8_0,490.0,4,29
17,1,0.40476190476190477,0.2,0.0,0.0,1,-9.5,3,3,1.0,1/8_0_1,470.0,4,22
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,71.5,1,5,0.2,1/4_1/8_1/2_0_1/4,470.0,4,34
16,2,0.38095238095238093,0.4,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,17
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,46.5,1,6,0.16666666666666666,0_1/2_0_0_1/4_0,380.0,4,33
12,1,0.2857142857142857,0.2,0.0,0.0,1,-2.5,3,3,1.0,1/2_1/2_0,420.0,5,34
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,95.5,0,5,0.0,1/8_1/8_1/2_1/8_1/4,450.0,4,35
1,0,0.023809523809523808,0.0,2.0,0.4,1,-6.0,6,6,1.0,1/4_1/8_1/2_0_0_0,410.0,6,48
-5,0,-0.11904761904761904,0.0,3.0,0.6,0,50.0,1,6,0.16666666666666666,1/2_1/8_0_0_1/4_0,410.0,4,40
-1,1,-0.023809523809523808,0.2,1.0,0.2,0,75.0,0,2,0.0,1/2_1,450.0,3,19
-2,3,-0.047619047619047616,0.6,5.0,1.0,0,107.0,0,6,0.0,0_1/4_1/4_0_1/4_1/4,440.0,3,27
20,0,0.47619047619047616,0.0,0.0,0.0,1,-3.0,6,6,1.0,0_1/8_1/8_1/8_1/2_0,390.0,5,42
9,0,0.21428571428571427,0.0,0.0,0.0,1,-5.5,2,2,1.0,1/4_1,375.0,4,26
