party_hp,party_extras,frac_party_hp,frac_party_extras,num_party_down,frac_party_down,success,enemies_hp,num_enemies_down,num_enemies,frac_enemies_down,CRs,totalXP,num_rounds,num_turns
23,1,0.5476190476190477,0.2,0.0,0.0,1,-2.5,4,4,1.0,1/4_1/4_1/8_0,270.0,4,24
28,4,0.6666666666666666,0.8,0.0,0.0,1,0.0,7,7,1.0,0_0_1/8_1/8_1/8_1/8_1/8,362.5,3,27
23,4,0.5476190476190477,0.8,0.0,0.0,1,-2.5,3,3,1.0,1/2_1/8_1/4,350.0,4,27
16,1,0.38095238095238093,0.2,0.0,0.0,1,-2.5,5,5,1.0,1/8_1/4_1/8_0_1/4,320.0,4,29
23,1,0.5476190476190477,0.2,0.0,0.0,1,-2.5,3,3,1.0,1/4_1/8_1/2,350.0,3,20
22,0,0.5238095238095238,0.0,0.0,0.0,1,-6.0,6,6,1.0,1/4_1/4_0_1/8_1/8_0,340.0,4,34
23,2,0.5476190476190477,0.4,0.0,0.0,1,-2.5,2,2,1.0,1_0,315.0,3,14
32,5,0.7619047619047619,1.0,0.0,0.0,1,-6.5,4,4,1.0,0_0_1/2_0,260.0,3,16
19,3,0.4523809523809524,0.6,0.0,0.0,1,-6.0,2,2,1.0,1/2_1/2,300.0,4,22
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,2,2,1.0,1_1/8,337.5,3,19
23,2,0.5476190476190477,0.4,0.0,0.0,1,-6.0,2,2,1.0,1_1/8,337.5,3,18
24,2,0.5714285714285714,0.4,0.0,0.0,1,-10.0,5,5,1.0,1/2_1/8_1/8_0_0,340.0,4,29
23,2,0.5476190476190477,0.4,0.0,0.0,1,-6.0,3,3,1.0,1/2_1/4_0,320.0,4,23
5,0,0.11904761904761904,0.0,2.0,0.4,1,-6.0,4,4,1.0,1/2_1/4_0_1/8,370.0,5,35
27,1,0.6428571428571429,0.2,0.0,0.0,1,-13.0,3,3,1.0,1/4_0_1/2,320.0,3,20
17,1,0.40476190476190477,0.2,0.0,0.0,1,-13.0,2,2,1.0,1_1/8,337.5,3,17
19,2,0.4523809523809524,0.4,0.0,0.0,1,-13.0,3,3,1.0,0_1/2_1/4,320.0,4,23
18,1,0.42857142857142855,0.2,0.0,0.0,1,-6.5,6,6,1.0,0_1/8_1/8_1/2_0_0,360.0,4,33
21,1,0.5,0.2,0.0,0.0,1,-6.0,6,6,1.0,1/8_0_1/4_1/8_0_1/4,340.0,5,38
23,2,0.5476190476190477,0.4,0.0,0.0,1,-6.0,2,2,1.0,1/8_1,337.5,3,17
22,3,0.5238095238095238,0.6,0.0,0.0,1,-6.5,6,6,1.0,1/8_0_1/8_1/4_0_1/8,290.0,4,35
22,3,0.5238095238095238,0.6,0.0,0.0,1,-3.0,6,6,1.0,1/2_0_0_1/8_0_0,330.0,4,30
9,0,0.21428571428571427,0.0,1.0,0.2,1,-6.0,4,4,1.0,1/4_1/2_1/8_0,370.0,4,33
20,1,0.47619047619047616,0.2,0.0,0.0,1,-3.0,4,4,1.0,1/8_1/8_1/8_1/2,350.0,4,25
29,1,0.6904761904761905,0.2,0.0,0.0,1,-2.5,2,2,1.0,0_1,315.0,3,14
24,1,0.5714285714285714,0.2,0.0,0.0,1,-2.5,6,6,1.0,0_1/8_1/4_1/4_0_0,310.0,4,29
